hour,production,consumption
2025-04-23 18:45,0.095,0.7625
2025-04-23 21:00,0.05,0.76
2025-04-23 19:15,0.0375,0.7275
2025-04-23 19:30,0.025,0.695
2025-04-23 19:45,0.0125,0.6625
2025-04-23 22:00,0,0.63
2025-04-23 20:15,0,0.605
2025-04-23 20:30,0,0.58
2025-04-23 20:45,0,0.555
2025-04-23 23:00,0,0.53
2025-04-23 21:15,0,0.5225
2025-04-23 21:30,0,0.515
2025-04-23 21:45,0,0.5075
2025-04-24 00:00,0,0.5
2025-04-23 22:15,0,0.4775
2025-04-23 22:30,0,0.455
2025-04-23 22:45,0,0.4325
2025-04-24 01:00,0,0.41
2025-04-23 23:15,0,0.415
2025-04-23 23:30,0,0.42
2025-04-23 23:45,0,0.425
2025-04-24 02:00,0,0.43
2025-04-24 00:15,0.0125,0.4175
2025-04-24 00:30,0.025,0.405
2025-04-24 00:45,0.0375,0.3925
2025-04-24 03:00,0.05,0.38
2025-04-24 01:15,0.07,0.4075
2025-04-24 01:30,0.09,0.435
2025-04-24 01:45,0.11,0.4625
2025-04-24 04:00,0.13,0.49
2025-04-24 02:15,0.225,0.545
2025-04-24 02:30,0.32,0.6
2025-04-24 02:45,0.415,0.655
2025-04-24 05:00,0.51,0.71
2025-04-24 03:15,0.59,0.7875
2025-04-24 03:30,0.67,0.865
2025-04-24 03:45,0.75,0.9425
2025-04-24 06:00,0.83,1.02
2025-04-24 04:15,0.8975,1.045
2025-04-24 04:30,0.965,1.07
2025-04-24 04:45,1.0325,1.095
2025-04-24 07:00,1.1,1.12
2025-04-24 05:15,1.1925,1.18
2025-04-24 05:30,1.285,1.24
2025-04-24 05:45,1.3775,1.3
2025-04-24 08:00,1.47,1.36
2025-04-24 06:15,1.5925,1.465
2025-04-24 06:30,1.715,1.57
2025-04-24 06:45,1.8375,1.675
2025-04-24 09:00,1.96,1.78
2025-04-24 07:15,2.06,1.8075
2025-04-24 07:30,2.16,1.835
2025-04-24 07:45,2.26,1.8625
2025-04-24 10:00,2.36,1.89
2025-04-24 08:15,2.39,1.91
2025-04-24 08:30,2.42,1.93
2025-04-24 08:45,2.45,1.95
2025-04-24 11:00,2.48,1.97
2025-04-24 09:15,2.4925,2.04
2025-04-24 09:30,2.505,2.11
2025-04-24 09:45,2.5175,2.18
2025-04-24 12:00,2.53,2.25
2025-04-24 10:15,2.5475,2.2325
2025-04-24 10:30,2.565,2.215
2025-04-24 10:45,2.5825,2.1975
2025-04-24 13:00,2.6,2.18
2025-04-24 11:15,2.5125,2.04
2025-04-24 11:30,2.425,1.9
2025-04-24 11:45,2.3375,1.76
2025-04-24 14:00,2.25,1.62
2025-04-24 12:15,2.155,1.6725
2025-04-24 12:30,2.06,1.725
2025-04-24 12:45,1.965,1.7775
2025-04-24 15:00,1.87,1.83
2025-04-24 13:15,1.785,1.7425
2025-04-24 13:30,1.7,1.655
2025-04-24 13:45,1.615,1.5675
2025-04-24 16:00,1.53,1.48
2025-04-24 14:15,1.4525,1.4075
2025-04-24 14:30,1.375,1.335
2025-04-24 14:45,1.2975,1.2625
2025-04-24 17:00,1.22,1.19
2025-04-24 15:15,1.1525,1.175
2025-04-24 15:30,1.085,1.16
2025-04-24 15:45,1.0175,1.145
2025-04-24 18:00,0.95,1.13
2025-04-24 16:15,0.8425,1.075
2025-04-24 16:30,0.735,1.02
2025-04-24 16:45,0.6275,0.965
2025-04-24 19:00,0.52,0.91
2025-04-24 17:15,0.45,0.865
2025-04-24 17:30,0.38,0.82
2025-04-24 17:45,0.31,0.775
2025-04-24 20:00,0.24,0.73
2025-04-24 18:15,0.1925,0.7125
2025-04-24 18:30,0.145,0.695
2025-04-24 18:45,0.0975,0.6775
2025-04-24 21:00,0.05,0.66
2025-04-24 19:15,0.0375,0.6425
2025-04-24 19:30,0.025,0.625
2025-04-24 19:45,0.0125,0.6075
2025-04-24 22:00,0,0.59
2025-04-24 20:15,0,0.58
2025-04-24 20:30,0,0.57
2025-04-24 20:45,0,0.56
2025-04-24 23:00,0,0.55
2025-04-24 21:15,0,0.5475
2025-04-24 21:30,0,0.545
2025-04-24 21:45,0,0.5425
2025-04-25 00:00,0,0.54
2025-04-24 22:15,0,0.5125
2025-04-24 22:30,0,0.485
2025-04-24 22:45,0,0.4575
2025-04-25 01:00,0,0.43
2025-04-24 23:15,0,0.4225
2025-04-24 23:30,0,0.415
2025-04-24 23:45,0,0.4075
2025-04-25 02:00,0,0.4
2025-04-25 00:15,0.01,0.4025
2025-04-25 00:30,0.02,0.405
2025-04-25 00:45,0.03,0.4075
2025-04-25 03:00,0.04,0.41
2025-04-25 01:15,0.0675,0.43
2025-04-25 01:30,0.095,0.45
2025-04-25 01:45,0.1225,0.47
2025-04-25 04:00,0.15,0.49
2025-04-25 02:15,0.235,0.555
2025-04-25 02:30,0.32,0.62
2025-04-25 02:45,0.405,0.685
2025-04-25 05:00,0.49,0.75
2025-04-25 03:15,0.5975,0.81
2025-04-25 03:30,0.705,0.87
2025-04-25 03:45,0.8125,0.93
2025-04-25 06:00,0.92,0.99
2025-04-25 04:15,1.0075,1.035
2025-04-25 04:30,1.095,1.08
2025-04-25 04:45,1.1825,1.125
2025-04-25 07:00,1.27,1.17
2025-04-25 05:15,1.3275,1.2675
2025-04-25 05:30,1.385,1.365
2025-04-25 05:45,1.4425,1.4625
2025-04-25 08:00,1.5,1.56
2025-04-25 06:15,1.5925,1.625
2025-04-25 06:30,1.685,1.69
2025-04-25 06:45,1.7775,1.755
2025-04-25 09:00,1.87,1.82
2025-04-25 07:15,1.9025,1.77
2025-04-25 07:30,1.935,1.72
2025-04-25 07:45,1.9675,1.67
2025-04-25 10:00,2,1.62
2025-04-25 08:15,2.13,1.7225
2025-04-25 08:30,2.26,1.825
2025-04-25 08:45,2.39,1.9275
2025-04-25 11:00,2.52,2.03
2025-04-25 09:15,2.57,2.0925
2025-04-25 09:30,2.62,2.155
2025-04-25 09:45,2.67,2.2175
2025-04-25 12:00,2.72,2.28
2025-04-25 10:15,2.6425,2.225
2025-04-25 10:30,2.565,2.17
2025-04-25 10:45,2.4875,2.115
2025-04-25 13:00,2.41,2.06
2025-04-25 11:15,2.3225,1.9675
2025-04-25 11:30,2.235,1.875
2025-04-25 11:45,2.1475,1.7825
2025-04-25 14:00,2.06,1.69
2025-04-25 12:15,1.985,1.69
2025-04-25 12:30,1.91,1.69
2025-04-25 12:45,1.835,1.69
2025-04-25 15:00,1.76,1.69
2025-04-25 13:15,1.73,1.63
2025-04-25 13:30,1.7,1.57
2025-04-25 13:45,1.67,1.51
2025-04-25 16:00,1.64,1.45
2025-04-25 14:15,1.5425,1.38
2025-04-25 14:30,1.445,1.31
2025-04-25 14:45,1.3475,1.24
2025-04-25 17:00,1.25,1.17
2025-04-25 15:15,1.1775,1.19
2025-04-25 15:30,1.105,1.21
2025-04-25 15:45,1.0325,1.23
2025-04-25 18:00,0.96,1.25
2025-04-25 16:15,0.8575,1.1825
2025-04-25 16:30,0.755,1.115
2025-04-25 16:45,0.6525,1.0475
2025-04-25 19:00,0.55,0.98
2025-04-25 17:15,0.4775,0.92
2025-04-25 17:30,0.405,0.86
2025-04-25 17:45,0.3325,0.8
2025-04-25 20:00,0.26,0.74
2025-04-25 18:15,0.2075,0.715
2025-04-25 18:30,0.155,0.69
2025-04-25 18:45,0.1025,0.665
2025-04-25 21:00,0.05,0.64
2025-04-25 19:15,0.0375,0.6375
2025-04-25 19:30,0.025,0.635
2025-04-25 19:45,0.0125,0.6325
2025-04-25 22:00,0,0.63
2025-04-25 20:15,0,0.585
2025-04-25 20:30,0,0.54
2025-04-25 20:45,0,0.495
2025-04-25 23:00,0,0.45
2025-04-25 21:15,0,0.465
2025-04-25 21:30,0,0.48
2025-04-25 21:45,0,0.495
2025-04-26 00:00,0,0.51
2025-04-25 22:15,0,0.4825
2025-04-25 22:30,0,0.455
2025-04-25 22:45,0,0.4275
2025-04-26 01:00,0,0.4
2025-04-25 23:15,0,0.395
2025-04-25 23:30,0,0.39
2025-04-25 23:45,0,0.385
2025-04-26 02:00,0,0.38
2025-04-26 00:15,0.0125,0.375
2025-04-26 00:30,0.025,0.37
2025-04-26 00:45,0.0375,0.365
2025-04-26 03:00,0.05,0.36
2025-04-26 01:15,0.0725,0.3875
2025-04-26 01:30,0.095,0.415
2025-04-26 01:45,0.1175,0.4425
2025-04-26 04:00,0.14,0.47
2025-04-26 02:15,0.2175,0.5375
2025-04-26 02:30,0.295,0.605
2025-04-26 02:45,0.3725,0.6725
2025-04-26 05:00,0.45,0.74
2025-04-26 03:15,0.5375,0.8275
2025-04-26 03:30,0.625,0.915
2025-04-26 03:45,0.7125,1.0025
2025-04-26 06:00,0.8,1.09
2025-04-26 04:15,0.925,1.1025
2025-04-26 04:30,1.05,1.115
2025-04-26 04:45,1.175,1.1275
2025-04-26 07:00,1.3,1.14
2025-04-26 05:15,1.37,1.2275
2025-04-26 05:30,1.44,1.315
2025-04-26 05:45,1.51,1.4025
2025-04-26 08:00,1.58,1.49
2025-04-26 06:15,1.7025,1.5375
2025-04-26 06:30,1.825,1.585
2025-04-26 06:45,1.9475,1.6325
2025-04-26 09:00,2.07,1.68
2025-04-26 07:15,2.085,1.71
2025-04-26 07:30,2.1,1.74
2025-04-26 07:45,2.115,1.77
2025-04-26 10:00,2.13,1.8
2025-04-26 08:15,2.155,1.84
2025-04-26 08:30,2.18,1.88
2025-04-26 08:45,2.205,1.92
2025-04-26 11:00,2.23,1.96
2025-04-26 09:15,2.27,2.01
2025-04-26 09:30,2.31,2.06
2025-04-26 09:45,2.35,2.11
2025-04-26 12:00,2.39,2.16
2025-04-26 10:15,2.395,2.0725
2025-04-26 10:30,2.4,1.985
2025-04-26 10:45,2.405,1.8975
2025-04-26 13:00,2.41,1.81
2025-04-26 11:15,2.4,1.835
2025-04-26 11:30,2.39,1.86
2025-04-26 11:45,2.38,1.885
2025-04-26 14:00,2.37,1.91
2025-04-26 12:15,2.2925,1.8925
2025-04-26 12:30,2.215,1.875
2025-04-26 12:45,2.1375,1.8575
2025-04-26 15:00,2.06,1.84
2025-04-26 13:15,1.925,1.785
2025-04-26 13:30,1.79,1.73
2025-04-26 13:45,1.655,1.675
2025-04-26 16:00,1.52,1.62
2025-04-26 14:15,1.485,1.525
2025-04-26 14:30,1.45,1.43
2025-04-26 14:45,1.415,1.335
2025-04-26 17:00,1.38,1.24
2025-04-26 15:15,1.29,1.205
2025-04-26 15:30,1.2,1.17
2025-04-26 15:45,1.11,1.135
2025-04-26 18:00,1.02,1.1
2025-04-26 16:15,0.9225,1.09
2025-04-26 16:30,0.825,1.08
2025-04-26 16:45,0.7275,1.07
2025-04-26 19:00,0.63,1.06
2025-04-26 17:15,0.5325,1.0025
2025-04-26 17:30,0.435,0.945
2025-04-26 17:45,0.3375,0.8875
2025-04-26 20:00,0.24,0.83
2025-04-26 18:15,0.1925,0.795
2025-04-26 18:30,0.145,0.76
2025-04-26 18:45,0.0975,0.725
2025-04-26 21:00,0.05,0.69
2025-04-26 19:15,0.0375,0.67
2025-04-26 19:30,0.025,0.65
2025-04-26 19:45,0.0125,0.63
2025-04-26 22:00,0,0.61
2025-04-26 20:15,0,0.5825
2025-04-26 20:30,0,0.555
2025-04-26 20:45,0,0.5275
2025-04-26 23:00,0,0.5
2025-04-26 21:15,0,0.4925
2025-04-26 21:30,0,0.485
2025-04-26 21:45,0,0.4775
2025-04-27 00:00,0,0.47
2025-04-26 22:15,0,0.46
2025-04-26 22:30,0,0.45
2025-04-26 22:45,0,0.44
2025-04-27 01:00,0,0.43
2025-04-26 23:15,0,0.43
2025-04-26 23:30,0,0.43
2025-04-26 23:45,0,0.43
2025-04-27 02:00,0,0.43
2025-04-27 00:15,0.0125,0.43
2025-04-27 00:30,0.025,0.43
2025-04-27 00:45,0.0375,0.43
2025-04-27 03:00,0.05,0.43
2025-04-27 01:15,0.0775,0.4425
2025-04-27 01:30,0.105,0.455
2025-04-27 01:45,0.1325,0.4675
2025-04-27 04:00,0.16,0.48
2025-04-27 02:15,0.2375,0.535
2025-04-27 02:30,0.315,0.59
2025-04-27 02:45,0.3925,0.645
2025-04-27 05:00,0.47,0.7
2025-04-27 03:15,0.5825,0.77
2025-04-27 03:30,0.695,0.84
2025-04-27 03:45,0.8075,0.91
2025-04-27 06:00,0.92,0.98
2025-04-27 04:15,1,1.025
2025-04-27 04:30,1.08,1.07
2025-04-27 04:45,1.16,1.115
2025-04-27 07:00,1.24,1.16
2025-04-27 05:15,1.34,1.225
2025-04-27 05:30,1.44,1.29
2025-04-27 05:45,1.54,1.355
2025-04-27 08:00,1.64,1.42
2025-04-27 06:15,1.685,1.4975
2025-04-27 06:30,1.73,1.575
2025-04-27 06:45,1.775,1.6525
2025-04-27 09:00,1.82,1.73
2025-04-27 07:15,1.935,1.7525
2025-04-27 07:30,2.05,1.775
2025-04-27 07:45,2.165,1.7975
2025-04-27 10:00,2.28,1.82
2025-04-27 08:15,2.35,1.91
2025-04-27 08:30,2.42,2
2025-04-27 08:45,2.49,2.09
2025-04-27 11:00,2.56,2.18
2025-04-27 09:15,2.5425,2.185
2025-04-27 09:30,2.525,2.19
2025-04-27 09:45,2.5075,2.195
2025-04-27 12:00,2.49,2.2
2025-04-27 10:15,2.5025,2.1025
2025-04-27 10:30,2.515,2.005
2025-04-27 10:45,2.5275,1.9075
2025-04-27 13:00,2.54,1.81
2025-04-27 11:15,2.4275,1.79
2025-04-27 11:30,2.315,1.77
2025-04-27 11:45,2.2025,1.75
2025-04-27 14:00,2.09,1.73
2025-04-27 12:15,2.0325,1.6975
2025-04-27 12:30,1.975,1.665
2025-04-27 12:45,1.9175,1.6325
2025-04-27 15:00,1.86,1.6
2025-04-27 13:15,1.845,1.5775
2025-04-27 13:30,1.83,1.555
2025-04-27 13:45,1.815,1.5325
2025-04-27 16:00,1.8,1.51
2025-04-27 14:15,1.6875,1.4525
2025-04-27 14:30,1.575,1.395
2025-04-27 14:45,1.4625,1.3375
2025-04-27 17:00,1.35,1.28
2025-04-27 15:15,1.2725,1.275
2025-04-27 15:30,1.195,1.27
2025-04-27 15:45,1.1175,1.265
2025-04-27 18:00,1.04,1.26
2025-04-27 16:15,0.9275,1.2175
2025-04-27 16:30,0.815,1.175
2025-04-27 16:45,0.7025,1.1325
2025-04-27 19:00,0.59,1.09
2025-04-27 17:15,0.4975,1.02
2025-04-27 17:30,0.405,0.95
2025-04-27 17:45,0.3125,0.88
2025-04-27 20:00,0.22,0.81
2025-04-27 18:15,0.1775,0.7925
2025-04-27 18:30,0.135,0.775
2025-04-27 18:45,0.0925,0.7575
2025-04-27 21:00,0.05,0.74
2025-04-27 19:15,0.0375,0.7175
2025-04-27 19:30,0.025,0.695
2025-04-27 19:45,0.0125,0.6725
2025-04-27 22:00,0,0.65
2025-04-27 20:15,0,0.6175
2025-04-27 20:30,0,0.585
2025-04-27 20:45,0,0.5525
2025-04-27 23:00,0,0.52
2025-04-27 21:15,0,0.51
2025-04-27 21:30,0,0.5
2025-04-27 21:45,0,0.49
2025-04-28 00:00,0,0.48
2025-04-27 22:15,0,0.4625
2025-04-27 22:30,0,0.445
2025-04-27 22:45,0,0.4275
2025-04-28 01:00,0,0.41
2025-04-27 23:15,0,0.4125
2025-04-27 23:30,0,0.415
2025-04-27 23:45,0,0.4175
2025-04-28 02:00,0,0.42
2025-04-28 00:15,0.0125,0.4075
2025-04-28 00:30,0.025,0.395
2025-04-28 00:45,0.0375,0.3825
2025-04-28 03:00,0.05,0.37
2025-04-28 01:15,0.075,0.41
2025-04-28 01:30,0.1,0.45
2025-04-28 01:45,0.125,0.49
2025-04-28 04:00,0.15,0.53
2025-04-28 02:15,0.225,0.59
2025-04-28 02:30,0.3,0.65
2025-04-28 02:45,0.375,0.71
2025-04-28 05:00,0.45,0.77
2025-04-28 03:15,0.5325,0.84
2025-04-28 03:30,0.615,0.91
2025-04-28 03:45,0.6975,0.98
2025-04-28 06:00,0.78,1.05
2025-04-28 04:15,0.915,1.0975
2025-04-28 04:30,1.05,1.145
2025-04-28 04:45,1.185,1.1925
2025-04-28 07:00,1.32,1.24
2025-04-28 05:15,1.37,1.3225
2025-04-28 05:30,1.42,1.405
2025-04-28 05:45,1.47,1.4875
2025-04-28 08:00,1.52,1.57
2025-04-28 06:15,1.62,1.625
2025-04-28 06:30,1.72,1.68
2025-04-28 06:45,1.82,1.735
2025-04-28 09:00,1.92,1.79
2025-04-28 07:15,2.03,1.79
2025-04-28 07:30,2.14,1.79
2025-04-28 07:45,2.25,1.79
2025-04-28 10:00,2.36,1.79
2025-04-28 08:15,2.4275,1.8025
2025-04-28 08:30,2.495,1.815
2025-04-28 08:45,2.5625,1.8275
2025-04-28 11:00,2.63,1.84
2025-04-28 09:15,2.5975,1.935
2025-04-28 09:30,2.565,2.03
2025-04-28 09:45,2.5325,2.125
2025-04-28 12:00,2.5,2.22
2025-04-28 10:15,2.415,2.1925
2025-04-28 10:30,2.33,2.165
2025-04-28 10:45,2.245,2.1375
2025-04-28 13:00,2.16,2.11
2025-04-28 11:15,2.19,2.0675
2025-04-28 11:30,2.22,2.025
2025-04-28 11:45,2.25,1.9825
2025-04-28 14:00,2.28,1.94
2025-04-28 12:15,2.1925,1.9025
2025-04-28 12:30,2.105,1.865
2025-04-28 12:45,2.0175,1.8275
2025-04-28 15:00,1.93,1.79
2025-04-28 13:15,1.83,1.6875
2025-04-28 13:30,1.73,1.585
2025-04-28 13:45,1.63,1.4825
2025-04-28 16:00,1.53,1.38
2025-04-28 14:15,1.5125,1.3925
2025-04-28 14:30,1.495,1.405
2025-04-28 14:45,1.4775,1.4175
2025-04-28 17:00,1.46,1.43
2025-04-28 15:15,1.33,1.375
2025-04-28 15:30,1.2,1.32
2025-04-28 15:45,1.07,1.265
2025-04-28 18:00,0.94,1.21
2025-04-28 16:15,0.8475,1.135
2025-04-28 16:30,0.755,1.06
2025-04-28 16:45,0.6625,0.985
2025-04-28 19:00,0.57,0.91
2025-04-28 17:15,0.4825,0.9
2025-04-28 17:30,0.395,0.89
2025-04-28 17:45,0.3075,0.88
2025-04-28 20:00,0.22,0.87
2025-04-28 18:15,0.1775,0.8225
2025-04-28 18:30,0.135,0.775
2025-04-28 18:45,0.0925,0.7275
2025-04-28 21:00,0.05,0.68
2025-04-28 19:15,0.0375,0.6475
2025-04-28 19:30,0.025,0.615
2025-04-28 19:45,0.0125,0.5825
2025-04-28 22:00,0,0.55
2025-04-28 20:15,0,0.55
2025-04-28 20:30,0,0.55
2025-04-28 20:45,0,0.55
2025-04-28 23:00,0,0.55
2025-04-28 21:15,0,0.53
2025-04-28 21:30,0,0.51
2025-04-28 21:45,0,0.49
2025-04-29 00:00,0,0.47
2025-04-28 22:15,0,0.445
2025-04-28 22:30,0,0.42
2025-04-28 22:45,0,0.395
2025-04-29 01:00,0,0.37
2025-04-28 23:15,0,0.385
2025-04-28 23:30,0,0.4
2025-04-28 23:45,0,0.415
2025-04-29 02:00,0,0.43
2025-04-29 00:15,0.0125,0.425
2025-04-29 00:30,0.025,0.42
2025-04-29 00:45,0.0375,0.415
2025-04-29 03:00,0.05,0.41
2025-04-29 01:15,0.07,0.4275
2025-04-29 01:30,0.09,0.445
2025-04-29 01:45,0.11,0.4625
2025-04-29 04:00,0.13,0.48
2025-04-29 02:15,0.2225,0.545
2025-04-29 02:30,0.315,0.61
2025-04-29 02:45,0.4075,0.675
2025-04-29 05:00,0.5,0.74
2025-04-29 03:15,0.595,0.81
2025-04-29 03:30,0.69,0.88
2025-04-29 03:45,0.785,0.95
2025-04-29 06:00,0.88,1.02
2025-04-29 04:15,0.9775,1.0825
2025-04-29 04:30,1.075,1.145
2025-04-29 04:45,1.1725,1.2075
2025-04-29 07:00,1.27,1.27
2025-04-29 05:15,1.3125,1.3025
2025-04-29 05:30,1.355,1.335
2025-04-29 05:45,1.3975,1.3675
2025-04-29 08:00,1.44,1.4
2025-04-29 06:15,1.6,1.505
2025-04-29 06:30,1.76,1.61
2025-04-29 06:45,1.92,1.715
2025-04-29 09:00,2.08,1.82
2025-04-29 07:15,2.1175,1.855
2025-04-29 07:30,2.155,1.89
2025-04-29 07:45,2.1925,1.925
2025-04-29 10:00,2.23,1.96
2025-04-29 08:15,2.2575,1.935
2025-04-29 08:30,2.285,1.91
2025-04-29 08:45,2.3125,1.885
2025-04-29 11:00,2.34,1.86
2025-04-29 09:15,2.3925,1.925
2025-04-29 09:30,2.445,1.99
2025-04-29 09:45,2.4975,2.055
2025-04-29 12:00,2.55,2.12
2025-04-29 10:15,2.555,2.11
2025-04-29 10:30,2.56,2.1
2025-04-29 10:45,2.565,2.09
2025-04-29 13:00,2.57,2.08
2025-04-29 11:15,2.425,1.995
2025-04-29 11:30,2.28,1.91
2025-04-29 11:45,2.135,1.825
2025-04-29 14:00,1.99,1.74
2025-04-29 12:15,1.9525,1.7225
2025-04-29 12:30,1.915,1.705
2025-04-29 12:45,1.8775,1.6875
2025-04-29 15:00,1.84,1.67
2025-04-29 13:15,1.81,1.605
2025-04-29 13:30,1.78,1.54
2025-04-29 13:45,1.75,1.475
2025-04-29 16:00,1.72,1.41
2025-04-29 14:15,1.6225,1.36
2025-04-29 14:30,1.525,1.31
2025-04-29 14:45,1.4275,1.26
2025-04-29 17:00,1.33,1.21
2025-04-29 15:15,1.2175,1.2125
2025-04-29 15:30,1.105,1.215
2025-04-29 15:45,0.9925,1.2175
2025-04-29 18:00,0.88,1.22
2025-04-29 16:15,0.8025,1.1575
2025-04-29 16:30,0.725,1.095
2025-04-29 16:45,0.6475,1.0325
2025-04-29 19:00,0.57,0.97
2025-04-29 17:15,0.485,0.92
2025-04-29 17:30,0.4,0.87
2025-04-29 17:45,0.315,0.82
2025-04-29 20:00,0.23,0.77
2025-04-29 18:15,0.185,0.7625
2025-04-29 18:30,0.14,0.755
2025-04-29 18:45,0.095,0.7475
2025-04-29 21:00,0.05,0.74
2025-04-29 19:15,0.0375,0.71
2025-04-29 19:30,0.025,0.68
2025-04-29 19:45,0.0125,0.65
2025-04-29 22:00,0,0.62
2025-04-29 20:15,0,0.6025
2025-04-29 20:30,0,0.585
2025-04-29 20:45,0,0.5675
2025-04-29 23:00,0,0.55
2025-04-29 21:15,0,0.5475
2025-04-29 21:30,0,0.545
2025-04-29 21:45,0,0.5425
2025-04-30 00:00,0,0.54
2025-04-29 22:15,0,0.515
2025-04-29 22:30,0,0.49
2025-04-29 22:45,0,0.465
2025-04-30 01:00,0,0.44
2025-04-29 23:15,0,0.44
2025-04-29 23:30,0,0.44
2025-04-29 23:45,0,0.44
2025-04-30 02:00,0,0.44
2025-04-30 00:15,0.01,0.435
2025-04-30 00:30,0.02,0.43
2025-04-30 00:45,0.03,0.425
2025-04-30 03:00,0.04,0.42
2025-04-30 01:15,0.07,0.4475
2025-04-30 01:30,0.1,0.475
2025-04-30 01:45,0.13,0.5025
2025-04-30 04:00,0.16,0.53
2025-04-30 02:15,0.2375,0.585
2025-04-30 02:30,0.315,0.64
2025-04-30 02:45,0.3925,0.695
2025-04-30 05:00,0.47,0.75
2025-04-30 03:15,0.5825,0.8
2025-04-30 03:30,0.695,0.85
2025-04-30 03:45,0.8075,0.9
2025-04-30 06:00,0.92,0.95
2025-04-30 04:15,0.98,1.0325
2025-04-30 04:30,1.04,1.115
2025-04-30 04:45,1.1,1.1975
2025-04-30 07:00,1.16,1.28
2025-04-30 05:15,1.2625,1.3275
2025-04-30 05:30,1.365,1.375
2025-04-30 05:45,1.4675,1.4225
2025-04-30 08:00,1.57,1.47
2025-04-30 06:15,1.6675,1.5275
2025-04-30 06:30,1.765,1.585
2025-04-30 06:45,1.8625,1.6425
2025-04-30 09:00,1.96,1.7
2025-04-30 07:15,1.97,1.7625
2025-04-30 07:30,1.98,1.825
2025-04-30 07:45,1.99,1.8875
2025-04-30 10:00,2,1.95
2025-04-30 08:15,2.1175,1.9775
2025-04-30 08:30,2.235,2.005
2025-04-30 08:45,2.3525,2.0325
2025-04-30 11:00,2.47,2.06
2025-04-30 09:15,2.4275,2.045
2025-04-30 09:30,2.385,2.03
2025-04-30 09:45,2.3425,2.015
2025-04-30 12:00,2.3,2
2025-04-30 10:15,2.3125,2.04
2025-04-30 10:30,2.325,2.08
2025-04-30 10:45,2.3375,2.12
2025-04-30 13:00,2.35,2.16
2025-04-30 11:15,2.3,2.0375
2025-04-30 11:30,2.25,1.915
2025-04-30 11:45,2.2,1.7925
2025-04-30 14:00,2.15,1.67
2025-04-30 12:15,2.0925,1.715
2025-04-30 12:30,2.035,1.76
2025-04-30 12:45,1.9775,1.805
2025-04-30 15:00,1.92,1.85
2025-04-30 13:15,1.8225,1.7825
2025-04-30 13:30,1.725,1.715
2025-04-30 13:45,1.6275,1.6475
2025-04-30 16:00,1.53,1.58
2025-04-30 14:15,1.505,1.525
2025-04-30 14:30,1.48,1.47
2025-04-30 14:45,1.455,1.415
2025-04-30 17:00,1.43,1.36
2025-04-30 15:15,1.305,1.3375
2025-04-30 15:30,1.18,1.315
2025-04-30 15:45,1.055,1.2925
2025-04-30 18:00,0.93,1.27
2025-04-30 16:15,0.83,1.1925
2025-04-30 16:30,0.73,1.115
2025-04-30 16:45,0.63,1.0375
2025-04-30 19:00,0.53,0.96
2025-04-30 17:15,0.46,0.9375
2025-04-30 17:30,0.39,0.915
2025-04-30 17:45,0.32,0.8925
2025-04-30 20:00,0.25,0.87
2025-04-30 18:15,0.2,0.815
2025-04-30 18:30,0.15,0.76
2025-04-30 18:45,0.1,0.705
2025-04-30 21:00,0.05,0.65
2025-04-30 19:15,0.0375,0.645
2025-04-30 19:30,0.025,0.64
2025-04-30 19:45,0.0125,0.635
2025-04-30 22:00,0,0.63
2025-04-30 20:15,0,0.59
2025-04-30 20:30,0,0.55
2025-04-30 20:45,0,0.51
2025-04-30 23:00,0,0.47
